82504,212602,83298,81406,68290,84494,84471,83996,154835,82541,107249,83067,153470,82910,83829,153573,148956,154915,155212,147462,154168,83807,148274,83891,149361,149007,149704,147347,147348,150971,6492,115893,2999,116166,116983,74858,115454,116203,114488,291768,290890,81330,155259,153594,154819,74868,155058,154759,144491,291583,117203,108326,290632,115702,115431,292233,291512,115240,154816,116663,291517,154018,291905,292377,292792,292311,291056,267853,28210,33506,200419,201168,267393,201618,201171,242859,254090,266990,284412,286777,61611,200334,84673,34109,292523,291640,66043,153270,197212,29432,61949,291615,150068,291947,291387,153227,32727,194576,28910,155573,29213,29180,65269,155577,240134,182778,128365,96134,131601,183067,195045,96681,108652,26735,108660,215846,146780,84632,101384,81321,183893,108671,78043,155493,155214,108672,131604,16132,128344,93353,154710,131605,84600,196252,238955,195934,200371,195670,49374,155077,238186,155048,48967,248702,2889,280778,248737,244852,279685,48501,278019,275959,93495,146002,144624,93037,93067,145756,91675,91638,114350,195915,283792,95859,146507,46827,182504,101888,283542,244443,243263,214839,215796,197140,224459,282865,224462,281915,283822,234082,167164,143127,141081,139541,88560,140292,144323,235051,235562,190643,235570,191875,16523,66065,23570,15592,229526,249410,48448,60891
82504,83298,210030,82068,84494,84471,83452,83725,84168,148654,83659,129891,152259,108124,147001,129494,104145,148277,129495,152960,108513,129496,83891,83127,70793,128080,126806,107603,116203,114826,115893,116745,115454,115894,153807,155162,114856,115789,115671,154551,291465,155234,290914,291631,288321,292000,60703,292069,153635,291494,155362,149319,155427,155071,243343,239004,238195,32727,243404,62672,284773,214931,292577,141997,291581,65774,61991,196297,33136,240026,249147,286276,182386,288820,196424,196685,290371,284407,96815,146267,236753,15171,100738,15652,280861,47986,283519,61576,47471,67191,183075,249248,66874,182524,59456,92962,234545,144665,282491,97182,92830,187559,283822,181933,303979,282012,94023,117203,224691,229526,145341,172995,283620,255832,267212,145306,235186,254262,142769,266821,266114,267208,143531,31345,15575,168259,226835,15429,141019,56577,294182,235570,304926,69352,58072,214115,299297,234821,91868,298620,157770,91829,234678,144209,245647,233103,159229,308089,296673,218800,162525,223907,224469,54046,289567,201422,278809,270173,295757,275981,237374,121401,257898,159156,281565,168620,278341,75079,191717,1582,241555,293814,60478,247017,202014,164476,14162,262831,24640,62995,214464,58331,213821,246740,148757,179950,55937,189519,238955,46196,179845,101888,289637,23186,59373,215796,240860,251460,120529,37599
83382,83298,137674,149709,137468,137468,130362,83723,153322,150590,154519,82468,188861,100863,150714,83931,147462,183596,83891,152980,183598,129767,83807,150977,116503,116663,290775,155281,115893,116201,292514,292646,290948,154305,291269,289178,116475,61717,61497,291457,196297,155230,195603,195603,239678,154718,201202,139826,215605,289994,292617,101023,287065,153531,287624,289967,247815,292785,32864,28838,229075,27922,145303,146653,278301,154107,33473,283808,100397,283429,196128,288385,239820,100634,160236,140691,192159,157114,242891,56539,139517,34155,304711,16500,139915,15988,277612,199675,248702,163725,273646,15277,293770,260363,144627,183586,183304,90242,92828,105273,62029,278402,280796,278821,101653,281049,70891,278019,229871,141954,283542,151686,225850,231204,151317,225746,284733,216189,266169,283203,234821,145678,299629,91408,121733,234678,163226,22368,19979,157861,145985,47509,230966,163779,282491,301892,298616,159537,58244,276425,306084,294366,164864,54453,57941,77163,92253,140539,24377,161806,168630,301090,252570,157054,165684,165684,295987,264473,295157,235085,230932,300011,133483,159245,307840,265819,303216,295745,224831,53771,261098,234437,186723,308929,166496,233605,294009,299227,231466,120158,156578,56829,148856,160859,61576,158405,187411,143985,296326,200859,149897,162667,289664,290316,279839,268734,144103,24821,268051,221649
82878,15592,151755,152572,183844,80275,153322,153635,154690,82537,84113,100999,153319,141978,138362,140625,140213,108025,115455,117071,113879,292040,290770,292790,291805,292010,155229,155377,154817,145303,154850,244428,144627,183586,292311,291173,283541,66833,291083,16500,229638,304657,304657,283648,65341,294009,294009,200101,239077,161052,48191,145678,145306,144730,160755,33047,97363,304075,180835,224356,203088,203088,298518,100887,282830,283749,305914,305914,248705,190114,144625,283055,145411,168626,160550,167100,294277,224219,146103,283203,57770,204177,299572,141780,160315,298537,167403,276262,164804,163612,299369,162101,265842,299297,285070,147016,137087,35734,303662,150485,286536,17167,301201,285512,259399,162637,149502,131022,288751,129234,160178,160178,285547,103079,231397,149861,281021,255420,286994,8274,161775,110667,55640,253597,90623,75570,234682,24791,304352,108627,185713,284237,160447,254243,297834,24756,152871,22368,151357,8053,122207,167846,140084,267479,152340,268871,129166,53771,258521,160141,142736,279463,184527,268802,288062,285220,159245,104647,13779,187767,19979,9319,147416,307840,208928,129095,297011,217861,134249,300754,163702,302126,192213,297325,220471,274279,166886,143517,160412,161369,143985,304988,160787,130184,298485,304926,298620,50507,149897,144035,285425,281256,70279,186021,167064,290316,279139,284575,253208,150347
185339,185339,185339,217736,217736,168649,168649,191023,191023,191023,17235,17235,154850,84113,151761,149342,101004,235226,235226,154817,153591,153798,155465,154854,167846,167846,106889,165564,165564,140292,143944,139517,141019,117071,292271,290793,146391,154561,284046,298616,298616,298616,33047,167056,200101,291836,305702,292075,144749,292514,291294,290989,278019,278019,283429,90140,90140,304623,304623,304623,49995,305187,253919,221649,146359,145340,147115,144627,22715,144730,289081,145372,287213,138511,285094,168280,221775,305022,150369,283236,282491,224462,287467,224459,282422,293550,298649,305731,103761,161227,190137,160481,161347,161347,158905,152305,167100,287869,304195,231431,153141,50876,297496,275682,287595,300150,300150,298855,23942,145745,276769,282215,264001,52993,161426,301601,284041,303794,299329,145423,287444,285391,161687,161687,147280,287840,287838,288231,298327,289625,160945,18780,278396,89413,89413,232147,109829,150908,118124,149247,151302,151187,223735,223735,148857,165555,147290,89787,286157,167877,305056,144890,168732,167403,282482,304365,156502,267589,217469,19569,299603,19979,151035,297325,283871,304352,288841,298142,145395,166886,150363,305906,289847,161569,160550,219275,234682,160008,50097,295544,298945,108099,295781,166619,187237,276353,299227,17167,146590,306084,305811,283337,298518,287665,164476,266123,148717,298265,292000,147917
303794,303794,303794,303794,303794,303794,303794,19979,19979,19979,19979,19979,222535,222535,222535,282491,282491,282491,282491,50097,50097,87427,87427,87427,87427,160755,160755,160755,161806,161806,161806,223661,223661,217736,217736,217736,151035,151035,151035,185339,185339,185339,164476,164476,298616,298616,298616,89413,89413,54453,54453,145100,145100,306086,306086,146736,146736,151187,90140,90140,151761,159186,156748,156748,100999,153727,145985,158744,160550,145613,139541,184947,184947,289291,292135,146137,284007,146391,299109,157114,157114,157114,298547,161523,167056,217083,288385,50541,187276,287208,147805,165377,148843,230966,230966,230966,89787,283236,287203,20834,282696,217475,188159,52993,286032,297135,231483,50876,50876,152083,149133,287231,221775,221775,165289,290153,167100,148589,294857,232999,150369,289683,21623,160212,160212,293330,232659,285248,166099,231431,221649,146917,305064,305064,303975,303975,286157,55606,303791,275959,53777,285611,90571,293074,22402,165111,17217,17217,150141,288580,288580,149888,285535,222070,231091,293225,284469,151837,289001,19569,185316,162555,119721,150667,300241,287237,185321,49995,90242,90242,159721,17235,159832,287694,147115,223735,53322,150363,295781,285799,297532,118124,158095,158095,187237,152323,152334,289847,298843,161227,166807,297998,300685,145341,284992,150539,276469,287467,50797,147536
303794,303794,303794,303794,303794,303794,303794,303794,303794,303794,87427,87427,87427,87427,87427,87427,87427,185339,185339,185339,185339,185339,185339,185339,185339,151357,151357,151357,151357,151357,19979,19979,19979,19979,19979,19979,19979,165860,165860,165860,165860,160008,160008,160008,160008,160008,144624,144624,144624,144624,144624,221649,221649,221649,221649,55606,55606,55606,90242,90242,90242,219275,219275,219275,223735,223735,223735,90571,90571,90571,90571,160550,160550,160550,190035,190035,217736,217736,217736,222951,222951,144627,144627,144627,156748,156748,156748,23089,23089,23089,222535,222535,222535,118124,118124,118124,221775,221775,221775,221775,230932,230932,230932,157114,157114,84955,84955,84955,145985,145985,159186,159186,159186,184947,184947,49995,49995,49995,17609,17609,282491,282491,288385,158744,138365,285535,18393,22715,189722,186419,23186,54453,50547,159832,159832,186492,17235,89413,89413,89413,89413,296088,190137,190137,50155,297325,298142,276053,17633,286617,286617,22794,22794,285541,303975,303975,184924,190114,53771,22363,165564,165564,185321,217861,18780,293074,293074,50541,89787,19099,222070,222070,139839,186884,294986,300150,300150,187767,187237,17604,18025,305064,289847,188154,20834,119721,276469,231097,190535,22431,186021,299732,230966,50933,90140,138757,231489,188159,18785,22823
160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,144624,144624,144624,144624,144624,144624,144624,144624,144624,144624,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,303975,303975,303975,303975,303975,303975,303975,303975,303975,303975,303975,303975,303975,298142,298142,298142,298142,298142,298142,298142,298142,145985,145985,145985,145985,145985,145985,145985,145985,144625,144625,144625,144625,144625,144625,144625,144625,144625,305064,305064,305064,305064,305064,305064,305064,305064,305064,297325,297325,297325,297325,297325,138757,138757,231483,231483,53771,53771,53379,53379,139541,139541,140693,140693,275959,275959,232665,232665,231489,231489,232659,232659,217861,277159,139839,50541,50541,276053,50547,275983,275983,217475,217475,138365,138365,52993,52993,277527,276469,276469,275567,55345,140717,55731,55731,278405,278013,278013,140325,50155,277253,139517,139517,231097,217083,217083,277645,277645,52501,141085,141085,231091,138639,53777,233051,55339,139909,217469
160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,144624,144624,144624,144624,144624,144624,144624,144624,144624,144624,303975,303975,303975,303975,303975,303975,303975,303975,303975,303975,303975,303975,303975,145985,145985,145985,145985,145985,145985,145985,145985,145985,145985,145985,145985,145985,305064,305064,305064,305064,305064,305064,305064,305064,305064,305064,305064,305064,305064,298142,298142,298142,298142,298142,298142,298142,298142,298142,298142,298142,297325,297325,297325,297325,297325,297325,297325,297325,297325,144625,144625,144625,144625,144625,144625,144625,144625,144625,277159,277159,139839,139839,278405,278405,140325,140325,139517,139517,138365,138365,275567,275567,140693,140693,276053,277253,277253,138639,138639,141085,141085,275959,275983,275983,139541,139541,277527,276077,276077,277527,138757,138757,140717,140717,277645,277645,139909,277551,278013,276469
160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160008,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,160550,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,144627,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,282491,303975,303975,303975,303975,303975,303975,303975,303975,303975,303975,303975,303975,303975,303975,303975,303975,303975,303975,144624,144624,144624,144624,144624,144624,144624,144624,144624,144624,305064,305064,305064,305064,305064,305064,305064,305064,305064,305064,305064,305064,305064,305064,305064,144625,144625,144625,144625,144625,144625,144625,144625,144625,144625,144625,144625,144625,298142,298142,298142,298142,298142,298142,298142,298142,298142,298142,298142,298142,298142,298142,298142,145985,145985,145985,145985,145985,145985,145985,145985,145985,145985,145985,145985,297325,297325,297325,297325,297325,297325,297325,276053,276053,276469,276469,278405,278405,139517,139517,141085,141085,140325,140325,278013,278013,139541,140717,138365,138365,138757,138757,276077,276077,277645,277645,139909,139909,140693,140693,277253,277253
