x,y
-1.266344916075468063e-02,-6.793923676013946533e-02
-3.610358759760856628e-02,-9.701442718505859375e-02
-4.870750010013580322e-02,-8.746771514415740967e-02
-2.457326278090476990e-02,-7.324105501174926758e-02
4.653871059417724609e-03,-5.569484084844589233e-02
-1.053722668439149857e-02,-5.473778396844863892e-02
-4.965849965810775757e-02,-1.045446693897247314e-01
4.139850437641143799e-01,1.103451177477836609e-01
4.139850437641143799e-01,1.103451177477836609e-01
4.245215058326721191e-01,1.332917511463165283e-01
4.245215058326721191e-01,1.332917511463165283e-01
-9.852250106632709503e-03,-5.701030045747756958e-02
-4.475959017872810364e-02,-6.824762374162673950e-02
-9.852250106632709503e-03,-5.701030045747756958e-02
-4.475959017872810364e-02,-6.824762374162673950e-02
-1.660079695284366608e-02,-1.109922826290130615e-01
-8.000321686267852783e-03,-8.563418686389923096e-02
-2.258002758026123047e-03,-8.401294052600860596e-02
-1.074228528887033463e-02,-8.965483307838439941e-02
-2.392085082828998566e-02,-1.021090894937515259e-01
-2.058421261608600616e-02,-9.563852101564407349e-02
-1.696773990988731384e-02,-9.334787726402282715e-02
5.140570923686027527e-03,-7.298681139945983887e-02
-1.001837104558944702e-02,-5.855834484100341797e-02
-2.779531478881835938e-02,-8.460122346878051758e-02
4.440604448318481445e-01,1.614792644977569580e-01
4.440604448318481445e-01,1.614792644977569580e-01
-2.621784508228302002e-01,1.161869242787361145e-01
-2.679663300514221191e-01,1.324472725391387939e-01
-3.008804917335510254e-01,1.326841413974761963e-01
-3.223862946033477783e-01,1.256037354469299316e-01
-2.340487390756607056e-01,1.226332411170005798e-01
-2.497028559446334839e-01,7.599028944969177246e-02
-2.689319550991058350e-01,1.078191325068473816e-01
-2.650128304958343506e-01,1.056619659066200256e-01
-2.695713937282562256e-01,1.320041120052337646e-01
-2.213568985462188721e-01,8.125617355108261108e-02
-4.578993022441864014e-01,5.434048771858215332e-01
-4.578993022441864014e-01,5.434048771858215332e-01
-4.486370682716369629e-01,5.380954742431640625e-01
-4.486370682716369629e-01,5.380954742431640625e-01
-2.314141094684600830e-01,1.427908837795257568e-01
-2.227973192930221558e-01,1.578052937984466553e-01
-2.314141094684600830e-01,1.427908837795257568e-01
-2.227973192930221558e-01,1.578052937984466553e-01
3.261254429817199707e-01,1.410562694072723389e-01
2.859921753406524658e-01,1.279150545597076416e-01
3.145508170127868652e-01,1.228076592087745667e-01
3.322487771511077881e-01,1.274688839912414551e-01
3.261254429817199707e-01,1.410562694072723389e-01
2.859921753406524658e-01,1.279150545597076416e-01
3.145508170127868652e-01,1.228076592087745667e-01
3.322487771511077881e-01,1.274688839912414551e-01
-8.475205302238464355e-02,-1.850436329841613770e-01
-7.708341628313064575e-02,-1.915507912635803223e-01
-7.444783300161361694e-02,-1.978625357151031494e-01
-6.769916415214538574e-02,-1.722556054592132568e-01
-8.568356186151504517e-02,-1.965403556823730469e-01
-9.503323584794998169e-02,-1.603457778692245483e-01
-8.682706952095031738e-02,-1.587476432323455811e-01
-9.409590065479278564e-02,-1.767086982727050781e-01
-7.759618759155273438e-02,-1.833541095256805420e-01
-8.874748647212982178e-02,-1.738039553165435791e-01
3.513909578323364258e-01,1.725727617740631104e-01
3.379712998867034912e-01,1.550804972648620605e-01
3.116526007652282715e-01,1.458987593650817871e-01
3.263354599475860596e-01,1.313207447528839111e-01
4.047220945358276367e-01,1.353667378425598145e-01
3.513909578323364258e-01,1.725727617740631104e-01
3.379712998867034912e-01,1.550804972648620605e-01
3.116526007652282715e-01,1.458987593650817871e-01
3.263354599475860596e-01,1.313207447528839111e-01
4.047220945358276367e-01,1.353667378425598145e-01
3.547979593276977539e-01,1.840581893920898438e-01
3.592596352100372314e-01,1.866703927516937256e-01
3.237221240997314453e-01,2.037860751152038574e-01
3.388396501541137695e-01,1.792355179786682129e-01
3.133221864700317383e-01,1.765146255493164062e-01
3.547979593276977539e-01,1.840581893920898438e-01
3.592596352100372314e-01,1.866703927516937256e-01
3.237221240997314453e-01,2.037860751152038574e-01
3.388396501541137695e-01,1.792355179786682129e-01
3.133221864700317383e-01,1.765146255493164062e-01
-9.671144187450408936e-02,-2.038138806819915771e-01
-8.038391917943954468e-02,-1.896360814571380615e-01
-9.514101594686508179e-02,-2.032654881477355957e-01
-8.007818460464477539e-02,-1.785308420658111572e-01
-8.618845045566558838e-02,-2.081048488616943359e-01
-8.276713639497756958e-02,-1.830060184001922607e-01
-1.030452474951744080e-01,-1.700333952903747559e-01
-8.736330270767211914e-02,-1.674092411994934082e-01
-8.517540246248245239e-02,-2.218918800354003906e-01
-9.454034268856048584e-02,-1.816804409027099609e-01
-9.671144187450408936e-02,-2.038138806819915771e-01
-8.038391917943954468e-02,-1.896360814571380615e-01
-9.514101594686508179e-02,-2.032654881477355957e-01
-8.007818460464477539e-02,-1.785308420658111572e-01
-8.618845045566558838e-02,-2.081048488616943359e-01
-8.276713639497756958e-02,-1.830060184001922607e-01
-1.030452474951744080e-01,-1.700333952903747559e-01
-8.736330270767211914e-02,-1.674092411994934082e-01
-8.517540246248245239e-02,-2.218918800354003906e-01
-9.454034268856048584e-02,-1.816804409027099609e-01
3.072485029697418213e-01,1.485724747180938721e-01
2.908840477466583252e-01,1.486503481864929199e-01
3.086474835872650146e-01,1.680695712566375732e-01
3.309625685214996338e-01,1.583312749862670898e-01
3.072485029697418213e-01,1.485724747180938721e-01
2.908840477466583252e-01,1.486503481864929199e-01
3.086474835872650146e-01,1.680695712566375732e-01
3.309625685214996338e-01,1.583312749862670898e-01
-7.659197598695755005e-02,-2.138675451278686523e-01
-5.789104104042053223e-02,-2.110948264598846436e-01
-6.133084744215011597e-02,-2.137680649757385254e-01
-6.261914223432540894e-02,-1.978093385696411133e-01
-7.733154296875000000e-02,-2.018056213855743408e-01
-7.851996272802352905e-02,-1.724266409873962402e-01
-8.915416896343231201e-02,-1.757081449031829834e-01
-8.616261929273605347e-02,-1.926707029342651367e-01
-8.996496349573135376e-02,-1.845125555992126465e-01
-6.524603068828582764e-02,-1.689887940883636475e-01
3.747965693473815918e-01,2.015999853610992432e-01
3.565557003021240234e-01,1.910718083381652832e-01
3.510735332965850830e-01,1.742879450321197510e-01
3.396755158901214600e-01,1.833907663822174072e-01
4.101524949073791504e-01,1.950961649417877197e-01
3.747965693473815918e-01,2.015999853610992432e-01
3.565557003021240234e-01,1.910718083381652832e-01
3.510735332965850830e-01,1.742879450321197510e-01
3.396755158901214600e-01,1.833907663822174072e-01
4.101524949073791504e-01,1.950961649417877197e-01
3.464965522289276123e-01,1.920703947544097900e-01
3.326150178909301758e-01,1.768030226230621338e-01
3.312169015407562256e-01,1.526506841182708740e-01
3.462303876876831055e-01,1.590142548084259033e-01
3.464965522289276123e-01,1.920703947544097900e-01
3.326150178909301758e-01,1.768030226230621338e-01
3.312169015407562256e-01,1.526506841182708740e-01
3.462303876876831055e-01,1.590142548084259033e-01
-8.946905285120010376e-02,-1.573155671358108521e-01
-7.651308178901672363e-02,-1.709744632244110107e-01
-8.886317163705825806e-02,-1.971120536327362061e-01
-6.909870356321334839e-02,-1.611220538616180420e-01
-9.162828326225280762e-02,-1.935297548770904541e-01
-1.016307547688484192e-01,-1.647248566150665283e-01
-8.284220844507217407e-02,-1.451758146286010742e-01
-8.613606542348861694e-02,-1.893087923526763916e-01
-6.578498333692550659e-02,-1.733078360557556152e-01
-9.493017196655273438e-02,-1.877893805503845215e-01
3.569101095199584961e-01,1.821521818637847900e-01
3.621838092803955078e-01,1.734124124050140381e-01
3.386823832988739014e-01,1.441603899002075195e-01
3.666777610778808594e-01,1.657174825668334961e-01
4.066343307495117188e-01,1.401385068893432617e-01
3.569101095199584961e-01,1.821521818637847900e-01
3.621838092803955078e-01,1.734124124050140381e-01
3.386823832988739014e-01,1.441603899002075195e-01
3.666777610778808594e-01,1.657174825668334961e-01
4.066343307495117188e-01,1.401385068893432617e-01
3.636472523212432861e-01,1.793831586837768555e-01
3.695751130580902100e-01,2.114888131618499756e-01
3.427305221557617188e-01,2.191036343574523926e-01
3.907319903373718262e-01,2.336325943470001221e-01
3.381520807743072510e-01,1.835856437683105469e-01
3.636472523212432861e-01,1.793831586837768555e-01
3.695751130580902100e-01,2.114888131618499756e-01
3.427305221557617188e-01,2.191036343574523926e-01
3.907319903373718262e-01,2.336325943470001221e-01
3.381520807743072510e-01,1.835856437683105469e-01
-9.276029467582702637e-02,-1.712726056575775146e-01
-8.858256787061691284e-02,-1.854957044124603271e-01
-9.743759781122207642e-02,-1.816571354866027832e-01
-7.682901620864868164e-02,-1.810920238494873047e-01
-9.284999966621398926e-02,-1.921816766262054443e-01
-9.169615805149078369e-02,-1.849022209644317627e-01
-8.579055964946746826e-02,-1.691330969333648682e-01
-8.366172760725021362e-02,-1.581872105598449707e-01
-8.054520189762115479e-02,-1.967098414897918701e-01
-8.346772193908691406e-02,-1.592743694782257080e-01
-9.276029467582702637e-02,-1.712726056575775146e-01
-8.858256787061691284e-02,-1.854957044124603271e-01
-9.743759781122207642e-02,-1.816571354866027832e-01
-7.682901620864868164e-02,-1.810920238494873047e-01
-9.284999966621398926e-02,-1.921816766262054443e-01
-9.169615805149078369e-02,-1.849022209644317627e-01
-8.579055964946746826e-02,-1.691330969333648682e-01
