x,y
-0.3133800204509363,0.09581575399735545
0.1262798588504555,-0.13422747444626748
-0.28418875756042716,0.09024553555532513
0.128563601988423,-0.15759940910085468
0.12961435889053932,-0.14156089955163112
0.12556602089376875,-0.13987446486926336
0.09359853195948149,-0.09498350484028426
0.12711904922116624,-0.13960088761558154
-0.29771504555019523,0.09285127468805165
0.12680912991290744,-0.14464210357269672
0.42710927782995256,0.1378570813374985
0.42710934450414867,0.13785641544821056
0.43408312219917283,0.1346243483889741
0.43408312218626294,0.13462434852379743
0.1396528371321849,-0.24172683930804756
-0.3501775223276817,0.10505300867218678
-0.34991173259369984,0.10491981354035257
0.1366411583149883,-0.24370501349628942
-0.320632353162981,0.12444313751119557
0.13636160321337043,-0.11494376715105102
0.11672230693809779,-0.09263119768510311
-0.3308223557325692,0.13241051991747946
0.1410855446505474,-0.11877664226919339
-0.3122564905240965,0.12100804661351995
0.08652456216629577,-0.07224581837437141
-0.30660309745735836,0.12102154836782618
-0.3093890955172588,0.1207287440162804
-0.314213424855844,0.12192919643466588
0.4454332407249843,0.23522112071426934
0.44542832994855264,0.23523326091637453
0.09903183580548734,-0.10701010572449354
0.08885724540822137,-0.09716549236572873
-0.23133709555035842,0.0643578985577431
-0.27356831592103403,0.07627727092552057
-0.2522090072484908,0.06680181196319597
0.09249971588072883,-0.10107724835324317
-0.22923731791051621,0.06671309679848092
0.10312614880339543,-0.11029366533880135
-0.2553435466826662,0.07058488360269494
0.09418333749106787,-0.10156802594364374
0.4052366670204617,0.10705072019689414
0.40523658673907503,0.10704535018553606
0.41033730941784735,0.10301697152361854
0.41033730941582214,0.10301697146089885
-0.275164984105441,0.060235211890742255
0.13703079384859354,-0.17279756823652964
0.1357372330151805,-0.16844319161443502
-0.2806549623826014,0.06381126406324829
0.13598960406078284,-0.12108685607071437
-0.29597650912709333,0.11144042469035853
0.09788387729698333,-0.08349230422256354
-0.3127251684288114,0.11755326543863054
0.13295737241551478,-0.11404064676977901
0.13414234415806078,-0.1186319927545484
0.07891175597096993,-0.07046992059284424
0.13260013168668153,-0.11369917315467702
-0.2957570722946726,0.10998596467212961
0.13343498173490387,-0.11448655990315766
0.43465928632968387,0.1802241344074781
0.4346592866374155,0.18022413313284114
0.13370910598300437,-0.15204505112004643
0.12419168346641496,-0.13085099015008855
0.10450703541206098,-0.1070298706362369
-0.30821244958093386,0.09097581334673738
-0.29223590392320015,0.0824273318514026
0.12233911571064403,-0.13594334972912042
-0.2632387873769858,0.0775347139042573
-0.2972347144711272,0.08776516924660692
-0.2826509075822734,0.07792756684687245
-0.30672349811363014,0.08959305299952265
0.40592838683579247,0.08643378933666558
0.40592863490898295,0.08643610080733069
0.4070330757255884,0.08045759015689671
0.40703294383963806,0.08045660403382066
0.12810612213297723,-0.18184304080778246
-0.3081201368234787,0.07475050463921226
0.12810612213281267,-0.18184304080829083
-0.3081201368234789,0.07475050463921046
0.15190027254183214,-0.13853132272564314
-0.31461313655478623,0.1224667995145209
-0.29415001569307786,0.11478911575083367
-0.33122504594013175,0.1259052488787202
-0.3136019515238733,0.12049366272771501
0.1409644104197599,-0.1275516947477333
-0.2867190696325149,0.11110990844054065
0.13881755436276594,-0.1190854735800191
-0.30865278826099396,0.11255980079909575
0.14542638025818921,-0.12975241381976454
0.4447126306289218,0.16239392851953716
0.4447129949837073,0.16239195357456246
-0.24208300501850466,0.05343586001373926
-0.22211069923531773,0.04944563720146023
-0.16532648630752766,0.02625011083151628
0.07309950164977427,-0.0987631613302345
0.05213211374122197,-0.0816318609069768
0.008246172569856965,-0.06055198153449327
-0.19727939400827546,0.046794043676636574
-0.23928103385748414,0.05677326644762803
-0.22546579566020244,0.05083687607185637
0.03801278411424022,-0.07498805907591714
0.3445614798613949,0.016302604712409498
0.34456147986139896,0.01630260471241813
0.3482600420444695,0.01381748961184913
0.3482595004067739,0.013816495589950557
-0.2300612363072738,0.03604994499036862
-0.23360593207641234,0.037253132901334425
0.10047132667300271,-0.12843474356065313
-0.23360593207654362,0.037253132901439286
0.12919182875014334,-0.11969559412102368
0.1100549821665027,-0.10019476451159345
-0.24633946059554954,0.08169286652325516
-0.2964555365130448,0.10069418136703905
0.12079372902154399,-0.10763101658229232
-0.2843424021689727,0.09508866644132527
-0.1900509691279314,0.05000949435180065
0.11165512893313323,-0.10306172341004341
0.07313167379381817,-0.08163449636346803
-0.2915107633665185,0.0997059999269041
0.40336615209228005,0.08263805335946223
0.40334128924401774,0.08244709959942623
0.42291450732440694,-0.1931466275020051
-0.434142236871646,0.25851644058406487
-0.38278692928339486,0.22081548034646697
0.4294933845677495,-0.19706121933056847
-0.4187072989697669,0.22802640462543153
0.41698697855152045,-0.16672207315349338
-0.38548185443289074,0.28653706025656456
0.39894775441937286,-0.1227052553642813
0.39727518941085,-0.15105337742348787
-0.397076367547589,0.27888538749148517
0.4020311595412402,-0.20948560367117003
-0.3929048006466903,0.2875717814644275
0.4172011038879678,-0.22439604059950888
0.4172021946083089,-0.22439421644715146
0.40392473048815986,-0.16104162058470695
0.40884660156881086,-0.16425720110230677
-0.39790434885991227,0.23126724887951333
-0.40240068934006584,0.2324449143549086
0.3367698730989898,0.09084969871157855
0.3469486961208625,0.10048564093494636
0.3392121778299044,0.0888839800072548
0.34314234975587693,0.09191928921978645
0.33676987309899,0.09084969871158749
0.34694869612086365,0.10048564093493748
0.3392121778299053,0.0888839800072545
0.34314234975587743,0.09191928921978672
0.026127533617495927,-0.10868518765213915
0.04062396465137182,-0.11905765217705154
0.031220519311003087,-0.10057029061647435
0.02848419054024492,-0.11526059026238278
0.02903570995626707,-0.10727986924753277
0.017429932135727647,-0.10108140614125072
0.015761971208549795,-0.08834789597316878
0.021503472521677156,-0.1018508298035455
0.020411138413773594,-0.10008604753262311
0.009183089311669534,-0.09786503699469204
0.35618252456445915,0.10058070766946611
0.3462680327565221,0.09630009323552902
0.34622392122399037,0.1020226122126295
0.3406610950801267,0.09597063323794879
0.3563013271078709,0.09903985020722322
0.35618252456445915,0.10058070766946293
0.346268032756522,0.09630009323552925
0.34622392122399004,0.10202261221262934
0.340661095080127,0.09597063323794867
0.35630132710787144,0.0990398502072158
0.35107910216102983,0.0988196695887486
0.35309113626277217,0.10113241572766081
0.35187555613358257,0.10184657912662956
0.34119111525798856,0.0915003441733166
0.3503038578068442,0.09667025927107867
0.35107910216102955,0.09881966958874906
0.353091136262773,0.10113241572764609
0.35187555613358096,0.10184657912664892
0.3411911152579884,0.09150034417331827
0.3503038578068377,0.0966702592711784
0.08445491235157315,-0.17165747208219068
0.0840853816078232,-0.1721849659787571
0.08248836097206923,-0.16609315242588343
0.08001117704919705,-0.14814042562523078
0.07744003505987443,-0.17956221924596574
0.08790300362610905,-0.1676609647332227
0.07841499649760494,-0.17658760245430483
0.07713923942326781,-0.17174586980344778
0.08447293424693884,-0.16497778776483682
0.06639754533051634,-0.13652665103865388
0.08445490490785677,-0.17165750814386183
0.08408538166585014,-0.172184965620189
0.08248836461517439,-0.16609309006696166
0.08001117724049463,-0.1481404261747761
0.07744003504830378,-0.1795622190142251
0.08790300362610873,-0.16766096473322425
0.07842507976611757,-0.17670117438829344
0.07713923942326782,-0.17174586980344822
0.08447293424693884,-0.1649777877648367
0.06639754533051652,-0.13652665103865413
0.3343883945389709,0.1151383779008556
0.36220738792952784,0.12994579276333806
0.33899741397824207,0.11547598042918782
0.3492647369485486,0.11588543188131534
0.33438839453897096,0.11513837790085596
0.3622073879295277,0.12994579276333823
0.3389974139782423,0.11547598042918765
0.34926473694855176,0.11588543188129569
-0.0272576966248133,-0.06071046656410375
-0.025893126499229653,-0.06316745817975408
-0.010061882520706925,-0.055926817748457355
-0.04877446180228699,-0.05441860002480434
-0.011539471808901441,-0.06312690657249495
-0.044223850628478105,-0.049527551344570035
-0.039867156037063256,-0.04301781001409968
-0.02558436894943129,-0.053985239953935504
-0.03889553476882424,-0.04971436655711036
-0.04172187741132917,-0.05027373800161027
0.3630184346126546,0.13081101474632498
0.34802038848918476,0.12445069538568858
0.35899710157278886,0.13051992318264988
0.3476169446107985,0.1260579187463591
0.3687354682593617,0.1287001819750233
0.36301843461265454,0.13081101474632995
0.34802038848918515,0.12445069538568748
0.35899710157278897,0.13051992318265002
0.34761694461079845,0.12605791874635897
0.3687354682593615,0.12870018197502386
0.2761590734665308,0.062282657393864106
0.2798196274075356,0.07012087367087778
0.27884888269169383,0.060617326153740166
0.280582068180909,0.06160059841974861
0.27615907346653096,0.06228265739386443
0.2798196274075358,0.07012087367086813
0.27884888269169356,0.060617326153740145
0.28058206818090864,0.06160059841974851
0.004379390188435587,-0.08713692111593943
0.020074322679730024,-0.09639917536346489
0.010536462413610318,-0.08000764006124343
0.007704859417970527,-0.09387943468383027
0.009636624067060753,-0.08719354252348482
0.0032208381679737007,-0.0834491106409277
0.0022032598691259383,-0.07471962463784922
0.004455344749455623,-0.08435652838234513
0.004472552556540527,-0.0834849809359545
-0.0012587510343160153,-0.08379411480370204
0.290782915567878,0.06909919709881335
0.28049669043953684,0.06732042358018488
0.2823611081183768,0.07205515456613626
0.28238183241511555,0.0701120215956518
0.2885020535824615,0.0659599659087764
0.29078291556787794,0.06909919709881347
0.2804966904395365,0.06732042358018583
0.2823611081183767,0.07205515456614005
0.28238183241511566,0.0701120215956457
0.2885020535824615,0.06595996590877305
0.2886630774367929,0.06752162790094837
