x,y,index
0.7513942936185427,-1.4972565431418912,47
0.765610769318224,-1.4754534125550012,47
0.9481168589058451,-1.4902176800940226,47
0.6621349188652076,-1.9128030563056002,47
0.788386969658503,-1.526502065498511,47
0.6422448509392895,-1.7105207307380552,47
0.708867997677582,-1.6448474889553582,47
0.7440918461955071,-1.6107970187722334,47
0.5727687195529123,-1.9977767623960474,47
3.905180584315899,-0.6271822155185722,38
3.9051805843169496,-0.6271822155126195,38
3.905698462187996,-0.6770471561128059,38
3.90569824151452,-0.6770484121553996,38
0.7141170410262982,-1.6600760570283557,47
0.7306893271844992,-1.8266324759707868,47
0.7141152186798394,-1.6600777100705482,47
0.7306893270070226,-1.826632476150521,47
-1.5218452408261745,-2.6481530021702615,70
-1.5477364453667242,-2.6531586663565006,70
-1.5647971117349548,-2.700498799463379,70
-1.5128818781208975,-2.622228812216564,70
-1.5218452408261978,-2.648153002170256,70
-1.5477364453666052,-2.6531586663565614,70
-1.564797111732563,-2.7004987994647474,70
-1.512881878120911,-2.622228812216556,70
1.165356840430053,0.3493669885137585,37
1.155324050159044,0.31641099721344035,37
1.160708123936195,0.30064314406277204,37
1.1841540600577993,0.38354021013759665,37
1.1544566116104336,0.2869167038210356,37
1.1634154282535243,0.3411219283288768,37
1.108061848951562,0.35569565100748657,37
1.0811198458428246,0.27399299531037713,37
1.0719527934846667,0.401720872909847,37
1.0599187382823132,0.22997062479415006,37
-1.2411332386930067,-2.5401335838247188,70
-1.4785419144161929,-2.694384415023619,70
-1.4897199626687518,-2.7054104230127467,70
-1.530948265420861,-2.6883426896814644,70
-1.4429826291014038,-2.7299665840534266,70
-1.2411332386930063,-2.540133583824719,70
-1.4785419144161989,-2.694384415023616,70
-1.4897199626688287,-2.705410423012701,70
-1.5309482654208968,-2.6883426896814484,70
-1.4429826291013723,-2.7299665840534426,70
-1.2847397435587675,-2.8365985327753633,70
-1.5528541221017964,-2.8189786243076322,70
-1.4246149469255525,-2.7884190011375947,70
-1.4266394556231652,-2.7852947970732447,70
-1.4156782547399822,-2.837428653839802,70
-1.2847397435587666,-2.8365985327753633,70
-1.5528541276472412,-2.8189786210330734,70
-1.4246149469255565,-2.788419001137593,70
-1.4266394556231645,-2.7852947970732425,70
-1.4156782547399844,-2.837428653839803,70
0.9905296393142675,0.20661083749847403,37
1.0170056436091288,0.21371061833568858,37
1.0044019171347813,0.18088711712807376,37
1.0050352614261084,0.1698553375712102,37
0.9835221996880814,0.17376503332353427,37
1.0835976477746085,0.09189000052117634,37
1.091696026527056,0.1725083750598317,37
1.1156428630109712,0.21864696372184994,37
1.0839682383871747,0.10987986096816046,37
1.0689850934217036,0.09747258256411168,37
0.9905296393142682,0.20661083749847392,37
1.0170056436091297,0.2137106183356884,37
1.0044019171347813,0.18088711712807357,37
1.0050352614261078,0.16985533757121035,37
0.9835221996880824,0.17376503332353357,37
1.0835976477746072,0.09189000052117605,37
1.0916960265270559,0.17250837505983208,37
1.1156428630109712,0.21864696372184994,37
1.0839682383871743,0.10987986096816046,37
1.068985093421704,0.09747258256411173,37
-1.2487538525030208,-2.992078120501747,69
-1.2775267604151757,-2.954306201504177,69
-1.3152241590208722,-2.996463715620716,69
-1.251644288563286,-2.9595208548419096,69
-1.2487538525030215,-2.9920781205017453,69
-1.277526760415177,-2.9543062015041754,69
-1.3152241590208722,-2.996463715620716,69
-1.2516442885632864,-2.9595208548419096,69
1.9357142872432294,0.17684144021214576,19
1.8462119240582457,0.1362516196853854,19
1.8954183747253015,0.08983769936327855,19
1.9311211888505526,0.2174140900865569,19
1.8049340979352846,0.10174553824079349,19
1.9340277288101124,0.09515120387808365,19
1.9196130957934887,0.07124424533921574,19
1.8385631328192928,0.02413731753463665,19
1.867457846776658,0.08105656737406929,19
1.791584006233688,-0.03474280419710925,19
-1.1088707306942611,-2.7813188734456045,69
-1.2659820353209228,-3.0190366648622473,69
-1.2640877101739476,-2.947374139187287,69
-1.2985352235178325,-2.99558029976862,69
-1.209463050977373,-2.92534738457112,69
-1.1088707306942602,-2.7813188734456054,69
-1.2659820353209228,-3.0190366648622473,69
-1.2640877101739472,-2.9473741391872856,69
-1.2985352235178336,-2.995580299768622,69
-1.2094630509773752,-2.925347384571122,69
-2.322361274104903,-1.9387858335399109,76
-2.4342272904724713,-1.990209490955568,76
-2.371310665442674,-1.9560962771866282,76
-2.4097249739971596,-1.9417594894362913,76
-2.3223626368172816,-1.9387843209964803,76
-2.4342273214249,-1.9902094591868713,76
-2.3713108151184543,-1.95609610693253,76
-2.4097235692082952,-1.9417610871690234,76
-0.027632873472405024,1.9131499807536176,29
-0.10099754390580368,1.9527135355536478,29
-0.11739931820048828,1.9201417171815043,29
-0.16084144862804814,2.075541189623757,29
-0.1807524095289289,1.7870439038437513,29
0.1284028554050924,2.1134305296213443,29
0.005162627663187487,2.120528559279641,29
0.012216067846498533,1.9053882087087164,29
-0.06896693470662993,2.204309489094475,29
-0.1026195347020434,1.9136936003912257,29
-1.8596297197769245,-1.8656392526894092,76
-2.2580777367804568,-2.0292689478102988,76
-2.494389084109126,-1.9838958277083523,76
-2.2857110393096467,-1.9246562925394148,76
-2.386591928524386,-2.0433790255232114,76
-1.8596297197089315,-1.8656392527359078,76
-2.2580777364442106,-2.029268948145491,76
-2.4943890762240546,-1.983895835793306,76
-2.2857110406498244,-1.9246562910866325,76
-2.3865918685882592,-2.0433790824270908,76
-2.0578359716133647,-1.9541511599800447,76
-2.4859861711932516,-2.0522128923806617,76
-2.578460033587907,-2.0609458007281756,76
-2.32150727765013,-2.0176986963846377,76
-2.4211632176248363,-2.0813447597528523,76
-2.0578359723835695,-1.9541511594014145,76
-2.485986162989865,-2.0522128999108005,76
-2.5784381613262575,-2.0609642605096603,76
-2.321507293652603,-2.0176986806829817,76
-2.4211632706965474,-2.081344710132111,76
-0.15301663795721304,1.6548356000993378,29
-0.043582980305550294,1.6072290280358514,29
-0.14018217233346614,1.653793903748935,29
-0.1038226999838481,1.5944867731912677,29
-0.11474389442853108,1.5347187529421795,29
-0.059097072519825114,1.624974515396247,29
-0.1662427658210318,1.8259835213749747,29
-0.00012181013018827039,1.7534297373547267,29
-0.051389719939606046,1.478837577898919,29
-0.06512637844480232,1.3936738076624848,29
-0.15301663789518458,1.654835600116778,29
-0.04358298030426845,1.607229028036131,29
-0.1401821723311673,1.6537939037495153,29
-0.1038226997599049,1.5944867732346704,29
-0.11474389442857011,1.5347187529421704,29
-0.05909707328659965,1.6249745151694677,29
-0.16624277243560273,1.8259835208963664,29
-0.00012180931834074183,1.753429737508745,29
-0.05138971993994253,1.4788375778989626,29
-0.06512637844586648,1.3936738076629718,29
-1.6504472192035065,-2.654218805677876,75
-2.095638048728283,-2.5158757780574534,75
-2.079174660660121,-2.521778761529633,75
-1.9696630400113366,-2.5836595312591997,75
-1.6504601279757454,-2.654211884882481,75
-2.095638034914531,-2.515875788662286,75
-2.0791746679557574,-2.521778756092245,75
-1.9696596566859024,-2.5836619764399553,75
1.2245777567441627,2.110603763852172,23
1.1951316764205373,2.2851090834423116,23
1.2028777876256453,2.215985416733653,23
1.202597972436545,2.2620138561919934,23
1.1283080543662185,2.0467148140392917,23
1.3357669235016352,2.3636773517655936,23
1.2395531548734444,2.396868535597572,23
1.2754977714629048,2.4000944884771513,23
1.2406780854384043,2.375340738226286,23
1.1726081363793472,2.3036426559615935,23
-1.4721533268164013,-2.467793160964023,75
-1.5654429363102473,-2.812378971871829,75
-2.07277153065798,-2.5177877695867195,75
-1.7086674799203145,-2.6774567991508937,75
-1.581322296204119,-2.6895714654574703,75
-1.472149836549711,-2.467795494333798,75
-1.555036335949806,-2.818406227787068,75
-2.072771416616012,-2.517787854494937,75
-1.713641002845309,-2.67465846445793,75
-1.5767448225087928,-2.6922361482965984,75
-1.291837751275321,-2.2296111974644153,72
-1.322321064212782,-2.328960218316483,72
-1.3424459058327578,-2.3242781682426656,72
-1.3013201938214924,-2.2945627367586785,72
-1.29183775127532,-2.2296111974644175,72
-1.3223210642127805,-2.328960218316484,72
-1.3424459058327574,-2.324278168242664,72
-1.3013201938214924,-2.294562736758677,72
1.659800925519231,1.1577929534985345,35
1.6625416312544852,0.9505269769806326,35
1.6828805432255645,1.098865341359468,35
1.7516129049484153,1.2409188813037682,35
1.5208352023060978,0.7472574247005267,35
1.571663673681084,0.8814933992620108,35
1.576478667522614,0.8718465207035212,35
1.5309982533008635,0.7704970050281876,35
1.5935601698305306,0.9191291717454378,35
1.3649636207929379,0.6083838356968472,35
-1.0968302277688282,-2.268334601635035,72
-1.3015159478502547,-2.358217877909394,72
-1.3045384066916295,-2.3508112547655275,72
-1.349352963037915,-2.351963835983296,72
-1.272334660121106,-2.4104779810679506,72
-1.0968302277688273,-2.268334601635035,72
-1.301515947850255,-2.3582178779093943,72
-1.3045384066916297,-2.350811254765528,72
-1.349352963037915,-2.3519638359832973,72
-1.2723346601211045,-2.4104779810679506,72
-1.1318974578046175,-2.3087668629950233,72
-1.353727824403001,-2.333665886452677,72
-1.2740410215516782,-2.3363314802200024,72
-1.2764598928730986,-2.3851536419441994,72
-1.253422387642022,-2.391022775093081,72
-1.1318974578046177,-2.308766862995023,72
-1.353727824403001,-2.3336658864526756,72
-1.2740410215516789,-2.3363314802200015,72
-1.276459892873098,-2.385153641944201,72
-1.2534223876420212,-2.391022775093082,72
1.4082284918223953,0.6374941410551409,35
1.4884797502312253,0.5753159473049818,35
1.3595274587196424,0.5269633205303919,35
1.2822854531119292,0.43165568773932594,35
1.386661576729095,0.537615928195921,35
1.4465165954637726,0.3228316239308116,35
1.630412974433761,0.6948078843832547,35
1.6685032100663928,0.6850755487197284,35
1.3780970349473693,0.4732594231267063,35
1.341653317778356,0.2909159578896862,35
1.4082284918223955,0.6374941410551423,35
1.488479750231227,0.5753159473049764,35
1.359527458719646,0.5269633205303907,35
1.2822854531119299,0.43165568773932583,35
1.386661576729095,0.537615928195921,35
1.446516595463789,0.32283162393076287,35
1.6304129744333238,0.6948078843856971,35
1.6685032100657884,0.6850755487222342,35
1.3780970349473678,0.4732594231267112,35
1.3416533177783576,0.2909159578896847,35
-1.1115793746755496,-2.683753802192297,71
-1.1224669648962509,-2.7231920858925256,71
-1.1405645960538857,-2.778056260513898,71
-1.1155558246824417,-2.7241610887882084,71
-1.1115793746755496,-2.6837538021922955,71
-1.1224669648962509,-2.7231920858925256,71
-1.1405645960538855,-2.778056260513898,71
-1.1155558246824404,-2.7241610887882066,71
2.545611287038952,0.8521862954904563,20
2.3437801099115516,0.7524817951996119,20
2.4751848167345636,0.726773334062472,20
2.5424553454284493,1.030764412801498,20
2.2072238443156187,0.6127147907107385,20
2.5642270152233246,0.7052161130394177,20
2.3204053384124723,0.6485571995229255,20
2.379853151974653,0.5482928303605786,20
2.352883892866182,0.6512481757486972,20
2.1244390471364905,0.4436336840133224,20
-0.9497471053419981,-2.6434460200799315,71
-1.1284542022324568,-2.7789952008961967,71
-1.1177833883177837,-2.6829220840990784,71
-1.1262120047666349,-2.7734704406097013,71
-1.077391149336844,-2.7837359861216417,71
-0.9497471053419988,-2.6434460200799297,71
-1.1284542022324575,-2.7789952008961976,71
-1.1177833883177832,-2.6829220840990793,71
-1.1262120047666346,-2.7734704406097035,71
-1.077391149336844,-2.7837359861216413,71
-1.9100105648929107,-1.886278138240326,74
-1.977921680049568,-1.9218762173132378,74
-1.9927747769395612,-1.897448621831958,74
-1.94426827646641,-1.8959445514106636,74
-1.9100105648896095,-1.8862781382424767,74
-1.9779216800484556,-1.9218762173139767,74
-1.992774776933571,-1.8974486218361524,74
-1.9442682764774872,-1.895944551403288,74
0.7806843616222819,2.4206802570788417,27
0.7193892582742388,2.2294225646325194,27
0.7424626698750351,2.308798299126854,27
0.8123737227022846,2.339758680094427,27
0.4529318187280638,1.8464495647032295,27
0.7767639618164451,2.3311273695186454,27
0.6700869319139924,2.191291915127627,27
0.6262263586454926,2.23909516628739,27
0.6396716254563637,2.1799004919082656,27
0.39716946098138545,1.8899446620159424,27
-1.5607465342068434,-2.0188709164950907,74
-1.9437619671929454,-2.0066975253021204,74
-2.00314039994974,-1.9647390205534385,74
-1.9588450287640438,-1.9296461585685116,74
-1.9838690247633939,-2.0475376496048305,74
-1.5607465003595526,-2.0188709435891283,74
-1.9437619672110293,-2.0066975252918926,74
-2.0031403999483035,-1.9647390205543567,74
-1.9588450287611998,-1.9296461585703286,74
-1.9838690247303243,-2.047537649623857,74
-1.688709284931007,-1.9682262966450799,74
-2.1910892792568437,-2.0679201911917082,74
-2.1445902572549307,-2.047679141120643,74
-2.1381427998923477,-2.053150717448125,74
-2.097867460272102,-2.0708212905786327,74
-1.6887092848521579,-1.968226296705998,74
-2.1910892792584296,-2.0679201911902902,74
-2.14459025727313,-2.047679141105671,74
-2.138142799890876,-2.0531507174493417,74
-2.097867460270238,-2.070821290580092,74
0.3982090355593224,1.7637847569166012,27
0.4581819178069559,1.620078214604899,27
0.3728477290264115,1.7003077921645326,27
0.3401594756528276,1.4133183652737664,27
0.34394390938386926,1.6251446594242576,27
0.42783536650632115,1.506511356529441,27
0.5108245149879935,2.0457422330814086,27
0.5106963197353318,1.7908704647750644,27
0.3700307714748216,1.6010910314511875,27
0.28705271259673976,1.215018839476729,27
0.3982090355592965,1.7637847569165923,27
0.4581819178069556,1.6200782146049,27
0.37284772902641833,1.700307792164532,27
0.34015947565282784,1.413318365273768,27
0.34394390938386865,1.625144659424258,27
0.4278353665063215,1.506511356529439,27
0.5108245173928554,2.0457422338082996,27
0.5106963197341458,1.7908704647746252,27
0.37003077147482094,1.6010910314511861,27
0.28705271259673976,1.2150188394767292,27
-1.3941160869489322,-2.6303778290880437,73
-1.4307292529990219,-2.6428985287973408,73
-1.4422807666624482,-2.748929436902463,73
-1.4287481914025477,-2.6669472165455526,73
-1.3941160031527313,-2.6303778869360293,73
-1.4307284335007928,-2.642899096085683,73
-1.4422776600777927,-2.748931171973017,73
-1.4287465789450515,-2.6669483523488693,73
1.5336159582332043,2.6006425152404984,23
1.4909077216010016,2.688674766766934,23
1.5200102862232314,2.650816618738193,23
1.5638267746139645,2.674705124812268,23
1.407615788848179,2.479872738232616,23
1.5822427557166432,2.624252580955619,23
1.5179108001281405,2.653069305944731,23
1.5050833027189572,2.6610613376293877,23
1.5196244972052138,2.617283694801513,23
1.368918722186092,2.5551673442795906,23
-1.2306343473305632,-2.647879288731633,73
-1.3740658795796257,-2.7460169769043796,73
-1.4243165835870546,-2.5834614918785404,73
-1.414191895773251,-2.6927559308127833,73
-1.3625510181869127,-2.718468775018898,73
-1.230634347330186,-2.6478792887318656,73
-1.3740658792682285,-2.746016977105308,73
-1.424316747242864,-2.5834613822823176,73
-1.414191745775633,-2.6927560354539057,73
-1.3625510181516987,-2.718468775043135,73
3.4988226252444976,-0.9525929754589003,39
3.5897278952165035,-1.0799796747408434,39
3.571075656161357,-1.042900802074852,39
3.5368983719964247,-1.0325363097899138,39
3.4988226252445007,-0.9525929754588988,39
3.5897278952159817,-1.0799796747427626,39
3.5710756560789547,-1.0429008023926516,39
3.5368983719969656,-1.0325363097879734,39
1.431747886108041,-1.864290446035813,48
1.4175370762691148,-1.6920176642596898,48
1.4709802731288164,-1.7348781596867298,48
1.5596145608750789,-1.7077264931168472,48
1.4154542952856688,-2.094520386081436,48
1.4087257854980162,-1.8396310732654138,48
1.3416947045106569,-1.8113813260115632,48
1.4104679537893283,-1.775103922965565,48
1.459299801889081,-1.790859880205286,48
1.2069394478750277,-2.1718472909299207,48
3.6427838700845205,-0.9463262812784463,39
3.5825515345862957,-0.8834784607963159,39
3.634516995937999,-1.045651554400284,39
3.6058003264882235,-0.9719060640481926,39
3.599441944348054,-0.9889407703829293,39
3.6427838700853266,-0.9463262812749359,39
3.5825515345862837,-0.8834784607963871,39
3.634516995937506,-1.045651554402208,39
3.605800326487597,-0.9719060640509081,39
3.599441944348082,-0.9889407703828986,39
3.6487881781023437,-1.0371917291966182,39
3.5943288971806853,-1.0797014557986249,39
3.712777901933261,-1.0251080741595051,39
3.7750375302279617,-1.0325916741428725,39
3.679660646101997,-1.0065977343967467,39
3.6487881781015035,-1.0371917292000021,39
3.594328967052068,-1.0797011924878706,39
3.7127779019318727,-1.0251080741654799,39
3.775037530227986,-1.0325916741427759,39
3.679660646103419,-1.0065977343908057,39
1.291831659207808,-1.8680587800825028,48
1.2548630959461287,-2.072284519968916,48
1.265628141207971,-1.685543745716179,48
1.2663302387381725,-1.9265902284014778,48
1.3632496282733926,-1.7107461666518264,48
1.277715804258361,-1.9601006707372188,48
1.292100513696928,-1.6627904717079054,48
1.4250542815036127,-1.7757109871985386,48
1.363738382585666,-1.748530057410575,48
1.2946709826571854,-1.9498118054353453,48
1.291831659207805,-1.8680587800825066,48
1.254863095902546,-2.0722845200055304,48
1.2656281412079728,-1.6855437457161784,48
1.2663302387358635,-1.926590228403517,48
1.3632496282733935,-1.7107461666518256,48
1.277715804258594,-1.9601006707370099,48
1.2921005136969286,-1.6627904717079056,48
1.4250542815036116,-1.7757109871985384,48
1.3637383825856644,-1.748530057410576,48
1.2946709826591292,-1.9498118054336624,48
-1.619503376876177,-2.6677340817413584,70
-1.6650378918194653,-2.638710149850371,70
-1.684086437689314,-2.7014475599488454,70
-1.6084643116540256,-2.604849693836164,70
-1.619503376865057,-2.6677340817474944,70
-1.6650378918184567,-2.6387101498508843,70
-1.684086437728382,-2.70144755992797,70
-1.6084643116540671,-2.6048496938361456,70
0.8916932873160974,0.42263976783414164,37
0.8692602209155874,0.40985706509639663,37
0.9053288347198067,0.39794158013715103,37
0.9107699521339581,0.48099608240875097,37
0.8254827373225274,0.3824605576329905,37
0.8712858032630775,0.46162141733758844,37
0.8721779946381685,0.44157847587185944,37
0.7869607413987065,0.40626713215165644,37
0.8533925749254786,0.5054993239513154,37
0.7526655869319454,0.3840077639970056,37
-1.322490495615738,-2.5140230417131866,70
-1.5547973104128723,-2.708456294300879,70
-1.5959538660685457,-2.6955018868611176,70
-1.6174372364364715,-2.7166649132280445,70
-1.537089381645832,-2.693752454563453,70
-1.3224904956157375,-2.5140230417131897,70
-1.554797310410358,-2.7084562943022927,70
-1.595953866069638,-2.695501886860507,70
-1.617437236447383,-2.71666491322208,70
-1.5370893816489395,-2.6937524545616447,70
-1.3491426191849873,-2.7918986613607384,70
-1.6630092527030464,-2.733694250533965,70
-1.5173458639719597,-2.7561824912041204,70
-1.5093014792550001,-2.7469292737332003,70
-1.4937897242428195,-2.7747910134228833,70
-1.349142619184988,-2.7918986613607384,70
-1.6630092520213542,-2.733694250916616,70
-1.5173458639520985,-2.756182491216175,70
-1.5093014792505857,-2.746929273735863,70
-1.4937897242437546,-2.7747910134223015,70
0.7498596609747854,0.2983295535570791,37
0.7225748600709493,0.30701302803567715,37
0.7087024970121834,0.3104555179926027,37
0.6920040312741883,0.2998498059388319,37
0.7731012653224001,0.2803789466478952,37
0.7308291116374162,0.2391793915162046,37
0.8484146810176098,0.32773035370992715,37
0.8266618957594112,0.39740326753011823,37
0.7573350436313646,0.24908160314791347,37
0.7341302395649045,0.23746156002634797,37
0.7498596609747854,0.2983295535570791,37
0.7225748600709492,0.30701302803567776,37
0.7087024970121836,0.31045551799260285,37
0.6920040312741886,0.29984980593883226,37
0.7731012653223999,0.2803789466478952,37
0.7308291116374159,0.23917939151620488,37
0.8484146810176095,0.3277303537099272,37
0.8266618957594124,0.39740326753011734,37
0.7573350436313651,0.24908160314791347,37
0.7341302395649038,0.23746156002634794,37
-1.3676497629130457,-2.949085335892977,69
-1.3813296298516422,-2.918163209976975,69
-1.433998337089611,-2.961862368272519,69
-1.351555967393329,-2.918205306963716,69
-1.3676497629130444,-2.9490853358929816,69
-1.3813296298516422,-2.918163209976975,69
-1.4339983370896108,-2.961862368272521,69
-1.3515559673933288,-2.9182053069637135,69
1.5617912730515986,0.30127168348889627,19
1.5304404690527933,0.2382513337863817,19
1.5336714973996495,0.2164970913705558,19
1.5850507521535804,0.29935046532235254,19
1.4514425901233654,0.20827850317393617,19
1.6186400526059133,0.28983025390469985,19
1.5933145539293967,0.24924614936282324,19
1.5248366054543971,0.20740153178840917,19
1.5585247548593626,0.28256663075397187,19
1.4536052502474293,0.13306711220644798,19
-1.198767673939707,-2.8160347642364667,69
-1.3613270209364479,-2.9489633596873834,69
-1.3615216210986139,-2.903279820895844,69
-1.3773877835531985,-2.950275554614657,69
-1.2969027011292131,-2.8490859460448577,69
-1.198767673939707,-2.8160347642364667,69
-1.3613270209364494,-2.9489633596873834,69
-1.361521621098615,-2.9032798208958446,69
-1.3773877835531978,-2.9502755546146573,69
-1.2969027011292147,-2.8490859460448568,69
-2.4683770779154797,-1.755747595830794,76
-2.6745559849114837,-1.750810090237096,76
-2.5599484569380926,-1.752499409720993,76
-2.64155793325791,-1.714702926530866,76
-2.4683789613059495,-1.755745544537336,76
-2.674555984903476,-1.750810090246691,76
-2.559948133711327,-1.752499735299734,76
-2.6415579329007617,-1.7147029269279626,76
-0.35597349094299535,1.7934001451974142,29
-0.45740193163931414,1.785427145258653,29
-0.4272819334081844,1.7944707086893517,29
-0.49207636734595545,1.8992507294431664,29
-0.4406662993962201,1.6529966120500401,29
-0.3670468623757357,1.9345133739491014,29
-0.39312504273706167,1.8849799242584764,29
-0.4038720543643343,1.7471727951880127,29
-0.49025634948451474,1.9623847718288314,29
-0.42017367290298896,1.673624211794582,29
-2.022924253563334,-1.7166521492318663,76
-2.395844076702524,-1.8891200387674878,76
-2.7181569435184554,-1.7671855603416968,76
-2.4335256403746937,-1.7890557820270472,76
-2.5226642220013824,-1.8867296061198529,76
-2.022924253683524,-1.7166521491269287,76
-2.395844081799362,-1.8891200330595175,76
-2.7181569339314913,-1.7671855735762045,76
-2.433526152079429,-1.7890552258567372,76
-2.52266422216295,-1.886729605926182,76
-2.1579053347501693,-1.8108944502693571,76
-2.658122063249893,-1.872895722664588,76
-2.730282971428016,-1.8716912789748301,76
-2.4630401410140736,-1.9031946401708921,76
-2.497590257576399,-1.9389010484965725,76
-2.1579053361421967,-1.8108944488947682,76
-2.658122913463277,-1.8728946372882598,76
-2.7302826295593827,-1.8716917225121976,76
-2.4630401987763264,-1.9031945679494167,76
-2.4975904807655316,-1.938900784005979,76
-0.43486421977405587,1.6296156796788952,29
-0.3590918135786431,1.5548542981796134,29
-0.4332833282291779,1.5865722196008838,29
-0.4087890224049327,1.489865042263454,29
-0.3393222270215463,1.4941199560861607,29
-0.31964978730281585,1.4216855610569734,29
-0.4922951764052077,1.7142702422947143,29
-0.4405546074596152,1.7392821656745427,29
-0.35398427492452167,1.4594298098964589,29
-0.31407399596905433,1.3405546180632313,29
-0.43486421977406164,1.6296156796788983,29
-0.3590918135785129,1.554854298179578,29
-0.43328332822923193,1.58657221960091,29
-0.40878902240153503,1.4898650422623436,29
-0.33932222702155573,1.494119956086161,29
