78499,78499,78499,78499,78499,78499,78499,78499,78499,78499,78499,78499,78499,78499,78499,78499,78499,78499,78499,78499,78499,78499,78499,78499,78499,78499,78499,78499,78499,78499,6225,6225,6225,6225,6225,6225,6225,6225,6225,6225,6225,6225,6225,6225,6225,6225,6225,6225,6225,6225,6225,6225,6225,6225,6225,6225,6225,6225,6225,6225,307019,307019,307019,307019,307019,307019,307019,307019,307019,307019,307019,307019,307019,307019,307019,307019,307019,307019,307019,307019,307019,307019,307019,307019,307019,307019,307019,307019,307019,307019,112257,112257,112257,112257,112257,112257,112257,112257,112257,112257,112257,112257,112257,112257,112257,112257,112257,112257,112257,112257,112257,112257,112257,112257,112257,112257,112257,112257,112257,112257,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,9198,72185,72185,72185,72185,72185,72185,72185,72185,72185,72185,72185,72185,72185,72185,72185,72185,72185,72185,72185,72185,10792,10792,10792,10792,10792,10792,10792,10792,10792,10792,10792,10792,10792,10792,10792,10792,10792,10792,10792,10792,312052,312052,312052,312052,312052,312052,312052,312052,312052,312052
208076,208076,208076,208076,208076,208076,208076,208076,208076,208076,208076,208076,208076,208076,208076,208076,208076,208076,208076,208076,208076,208076,208076,208076,208076,208076,208076,208076,208076,208076,207794,207794,207794,207794,207794,207794,207794,207794,207794,207794,207794,207794,207794,207794,207794,207794,207794,207794,207794,207794,207794,207794,207794,207794,207794,207794,207794,207794,207794,207794,74131,74131,74131,74131,74131,74131,74131,74131,74131,74131,74131,74131,74131,74131,74131,74131,74131,74131,74131,74131,74131,74131,74131,74131,74131,74131,74131,74131,74131,74131,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,5126,212013,212013,212013,212013,212013,212013,212013,212013,212013,212013,212013,212013,212013,212013,212013,212013,212013,212013,212013,212013,212013,212013,212013,212013,212013,212013,212013,212013,212013,212013,11564,11564,11564,11564,11564,11564,11564,11564,11564,11564,11564,11564,11564,11564,11564,11564,11564,11564,11564,11564,80048,80048,80048,80048,80048,80048,80048,80048,80048,80048,80048,80048,80048,80048,80048,80048,80048,80048,80048,80048,178056,178056,178056,178056,178056,178056,178056,178056,178056,178056
5056,5056,5056,5056,5056,5056,306559,306559,306559,306559,306559,306559,311753,311753,311753,311753,311753,311753,5642,5642,5642,5642,5642,5642,173197,173197,173197,173197,173197,173197,177689,177689,177689,177689,177689,177689,211941,211941,211941,211941,211941,211941,43659,43659,43659,43659,43659,43659,8910,8910,8910,8910,8910,8910,43937,43937,43937,43937,43937,43937,4825,4825,4825,4825,4825,4825,44711,44711,44711,44711,44711,44711,11581,11581,11581,11581,11581,11581,311767,311767,311767,311767,311767,311767,211989,211989,211989,211989,211989,211989,38583,38583,38583,38583,38583,38583,11859,11859,11859,11859,11859,11859,311055,311055,311055,311055,311055,311055,206035,206035,206035,206035,206035,206035,10737,10737,10737,10737,10737,10737,73871,73871,73871,73871,73871,73871,39937,39937,39937,39937,39937,39937,212587,212587,212587,212587,212587,212587,74347,74347,74347,74347,74347,74347,37739,37739,37739,37739,6108,6108,6108,6108,212337,212337,212337,212337,72187,72187,72187,72187,309989,309989,309989,309989,112393,112393,112393,112393,34549,34549,34549,34549,44055,44055,44055,44055,207271,207271,207271,207271,206761,206761,206761,206761,7136,7136,7136,7136,207695,207695,207695,207695,67797,67797,67797,67797,175287,175287,174905,174905
177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811,177811
202111,202111,202111,202111,202111,202111,177945,177945,177945,177945,177945,177945,40697,40697,40697,40697,40697,40697,306683,306683,306683,306683,306683,306683,74537,74537,74537,74537,74537,74537,10799,10799,10799,10799,10799,10799,306895,306895,306895,306895,306895,306895,178143,178143,178143,178143,178143,178143,174939,174939,174939,174939,174939,174939,67859,67859,67859,67859,67859,67859,10743,10743,10743,10743,10743,10743,212169,212169,212169,212169,212169,212169,4887,4887,4887,4887,4887,4887,169377,169377,169377,169377,169377,169377,212499,212499,212499,212499,212499,212499,11219,11219,11219,11219,11219,11219,207937,207937,207937,207937,207937,207937,35319,35319,35319,35319,35319,35319,172383,172383,172383,172383,172383,172383,4816,4816,4816,4816,4816,4816,72301,72301,72301,72301,72301,72301,44891,44891,44891,44891,44891,44891,177799,177799,177799,177799,177799,177799,169155,169155,169155,169155,169155,169155,202167,202167,202167,202167,112475,112475,112475,112475,309613,309613,309613,309613,72433,72433,72433,72433,309821,309821,309821,309821,202653,202653,202653,202653,80115,80115,80115,80115,39155,39155,39155,39155,210759,210759,210759,210759,39669,39669,39669,39669,178407,178407,178407,178407,37745,37745,37745,37745,4716,4716,4716,4716,67539,67539,67539,67539
248202,248202,248202,248202,14,14,14,14,100882,100882,100882,100882,68333,68333,68333,68333
72657,72657,72657,72657,72657,72657,210827,210827,210827,210827,210827,210827,68347,68347,68347,68347,68347,68347,38737,38737,38737,38737,38737,38737,172502,172502,172502,172502,172502,172502,40764,40764,40764,40764,40764,40764,208203,208203,208203,208203,208203,208203,68346,68346,68346,68346,68346,68346,309823,309823,309823,309823,309823,309823,35466,35466,35466,35466,35466,35466,112886,112886,112886,112886,112886,112886,310917,310917,310917,310917,310917,310917,11154,11154,11154,11154,11154,11154,310916,310916,310916,310916,310916,310916,210958,210958,210958,210958,210958,210958,7216,7216,7216,7216,7216,7216,39803,39803,39803,39803,39803,39803,211472,211472,211472,211472,211472,211472,40765,40765,40765,40765,40765,40765,173177,173177,173177,173177,173177,173177,26503,26503,26503,26503,26503,26503,169775,169775,169775,169775,169775,169775,40369,40369,40369,40369,40369,40369,11824,11824,11824,11824,11824,11824,306684,306684,306684,306684,207543,207543,207543,207543,207675,207675,207675,207675,4818,4818,4818,4818,44152,44152,44152,44152,178474,178474,178474,178474,205397,205397,205397,205397,202259,202259,202259,202259,11287,11287,11287,11287,40897,40897,210813,210813,179145,179145,311048,311048,72524,72524,34938,34938,169774,169774,74685,74685,236688,236688,206609,206609
112244,112244,112244,112244,112244,112244,112244,112244,112244,112244,112244,112244,112244,112244,112244,112244,112244,112244,112244,112244,112244,112244,112244,112244,112244,112244,112244,112244,112244,112244,37816,37816,37816,37816,37816,37816,37816,37816,37816,37816,37816,37816,37816,37816,37816,37816,37816,37816,37816,37816,37816,37816,37816,37816,37816,37816,37816,37816,37816,37816,40652,40652,40652,40652,40652,40652,40652,40652,40652,40652,40652,40652,40652,40652,40652,40652,40652,40652,40652,40652,40652,40652,40652,40652,40652,40652,40652,40652,40652,40652,67837,67837,67837,67837,67837,67837,67837,67837,67837,67837,67837,67837,67837,67837,67837,67837,67837,67837,67837,67837,67837,67837,67837,67837,67837,67837,67837,67837,67837,67837,38094,38094,38094,38094,38094,38094,38094,38094,38094,38094,38094,38094,38094,38094,38094,38094,38094,38094,38094,38094,38094,38094,38094,38094,38094,38094,38094,38094,38094,38094,212584,212584,212584,212584,212584,212584,212584,212584,212584,212584,212584,212584,212584,212584,212584,212584,212584,212584,212584,212584,79563,79563,79563,79563,79563,79563,79563,79563,79563,79563,79563,79563,79563,79563,79563,79563,79563,79563,79563,79563,169249,169249,169249,169249,169249,169249,169249,169249,169249,169249
6191,6191,6191,6191,6338,6338,6338,6338,71864,71864,71864,71864,72260,72260,72260,72260,3792,3792,3792,3792,5137,5137,5137,5137,111543,111543,111543,111543,6779,6779,6779,6779,78731,78731,78731,78731,79414,79414,79414,79414,110883,110883,110883,110883,68082,68082,68082,68082,6337,6337,6337,6337,4991,4991,4991,4991,5579,5579,5579,5579,67555,67555,67555,67555,74421,74421,74421,74421,71732,71732,71732,71732,111015,111015,111015,111015,3937,3937,3937,3937,72944,72944,72944,72944,3791,3791,4525,4525,79282,79282,7376,7376,67554,67554,73472,73472
73235,73235,73235,73235,73235,73235,5753,5753,5753,5753,5753,5753,38905,38905,38905,38905,38905,38905,39999,39999,39999,39999,39999,39999,169537,169537,169537,169537,169537,169537,312683,312683,312683,312683,312683,312683,211513,211513,211513,211513,211513,211513,11181,11181,11181,11181,11181,11181,174967,174967,174967,174967,174967,174967,78625,78625,78625,78625,78625,78625,111989,111989,111989,111989,111989,111989,112371,112371,112371,112371,112371,112371,43,43,43,43,43,43,206635,206635,206635,206635,206635,206635,202667,202667,202667,202667,202667,202667,311339,311339,311339,311339,311339,311339,172661,172661,172661,172661,172661,172661,79153,79153,79153,79153,79153,79153,3820,3820,3820,3820,3820,3820,39565,39565,39565,39565,39565,39565,43929,43929,43929,43929,43929,43929,43783,43783,43783,43783,43783,43783,72023,72023,72023,72023,72023,72023,309717,309717,309717,309717,309717,309717,178223,178223,178223,178223,208229,208229,208229,208229,71759,71759,71759,71759,111041,111041,111041,111041,205423,205423,205423,205423,311891,311891,311891,311891,78875,78875,78875,78875,310377,310377,310377,310377,174019,174019,174019,174019,40791,40791,40791,40791,79823,79823,79823,79823,312405,312405,312405,312405,3951,3951,3951,3951,39447,39447,39447,39447
