0.3523685932159424,0.6913546323776245,0
0.35269397497177124,0.6910279989242554,1
0.35262930393218994,0.6910151243209839,2
0.352727472782135,0.6909581422805786,3
0.3524211049079895,0.6912883520126343,4
0.3527757525444031,0.690909743309021,5
0.3528478741645813,0.6909592151641846,6
0.35281118750572205,0.6907994747161865,7
0.3530232310295105,0.6907896399497986,8
0.352530837059021,0.6911132335662842,9
0.7527651190757751,0.4538142681121826,10
0.7527651190757751,0.4538142681121826,11
0.75278639793396,0.4536466896533966,12
0.75278639793396,0.4536466896533966,13
0.35109633207321167,0.6930055022239685,14
0.35103723406791687,0.6930401921272278,15
0.35109636187553406,0.6930055022239685,16
0.35103726387023926,0.6930401921272278,17
0.6116454601287842,0.671928882598877,18
0.6114301681518555,0.6718995571136475,19
0.6115317344665527,0.6719354391098022,20
0.6114903092384338,0.6718904376029968,21
0.6114938259124756,0.6719139814376831,22
0.6114254593849182,0.6719720363616943,23
0.6112525463104248,0.6718882322311401,24
0.6113535165786743,0.6720424890518188,25
0.6111285090446472,0.6718606948852539,26
0.611367404460907,0.6720089912414551,27
0.6658957004547119,0.4415038824081421,28
0.6658957600593567,0.4415038824081421,29
0.7051575183868408,0.7160198092460632,30
0.7050952911376953,0.7163037061691284,31
0.7049984931945801,0.7162507772445679,32
0.7049157619476318,0.716535210609436,33
0.7051523923873901,0.7162037491798401,34
0.7050432562828064,0.7164486646652222,35
0.7051413059234619,0.7163630723953247,36
0.7050393223762512,0.7162748575210571,37
0.7049239277839661,0.7168627977371216,38
0.7053293585777283,0.7159656286239624,39
0.7792866230010986,0.7490431070327759,40
0.7792866230010986,0.7490431070327759,41
0.7792229652404785,0.7490535974502563,42
0.7792229652404785,0.7490535974502563,43
0.7066964507102966,0.714215874671936,44
0.7068144083023071,0.7140664458274841,45
0.7066964507102966,0.714215874671936,46
0.7068144083023071,0.7140663862228394,47
0.5538524389266968,0.6038936972618103,48
0.5535872578620911,0.6037861108779907,49
0.5538256764411926,0.6038158535957336,50
0.5535565614700317,0.6037670969963074,51
0.5536289811134338,0.6037622094154358,52
0.5536569356918335,0.6038222312927246,53
0.5531978011131287,0.6036107540130615,54
0.5537749528884888,0.6037284135818481,55
0.5530110001564026,0.6035789251327515,56
0.5536131262779236,0.6037623286247253,57
0.3667265772819519,0.6059053540229797,58
0.3667265772819519,0.6059053540229797,59
0.4267067313194275,0.3830212354660034,60
0.42683082818984985,0.38316765427589417,61
0.42660272121429443,0.38318583369255066,62
0.42669886350631714,0.38315531611442566,63
0.4269757866859436,0.3829764425754547,64
0.42674511671066284,0.38328105211257935,65
0.4272056818008423,0.38312050700187683,66
0.42679110169410706,0.3833391070365906,67
0.42729270458221436,0.3832416534423828,68
0.42734187841415405,0.38299983739852905,69
0.7003183364868164,0.35420119762420654,70
0.7003183364868164,0.35420119762420654,71
0.700204074382782,0.3543968200683594,72
0.700204074382782,0.3543968200683594,73
0.4290061593055725,0.38153505325317383,74
0.4290865957736969,0.38123923540115356,75
