0.573736310005188,0.20350053906440735,0
0.5739459991455078,0.20307928323745728,1
0.573745846748352,0.20298150181770325,2
0.5735403299331665,0.20288586616516113,3
0.5738690495491028,0.20362836122512817,4
0.5746822357177734,0.20275738835334778,5
0.574636697769165,0.20315173268318176,6
0.5747623443603516,0.20275399088859558,7
0.5746897459030151,0.2028382122516632,8
0.5751506686210632,0.20381972193717957,9
0.6985884308815002,0.6124611496925354,10
0.6985884308815002,0.6124611496925354,11
0.6985256671905518,0.6125272512435913,12
0.6985256671905518,0.6125272512435913,13
0.5747442245483398,0.2075379192829132,14
0.5747210383415222,0.20762616395950317,15
0.5747442245483398,0.2075379490852356,16
0.5747209787368774,0.20762622356414795,17
0.45629188418388367,0.6848013997077942,18
0.4563768804073334,0.6848544478416443,19
0.4563460350036621,0.6848355531692505,20
0.45636099576950073,0.6848486661911011,21
0.456349641084671,0.6848371028900146,22
0.45641186833381653,0.6848726272583008,23
0.4564647674560547,0.684912919998169,24
0.4564385414123535,0.6848829984664917,25
0.456565260887146,0.684981107711792,26
0.45643794536590576,0.684882640838623,27
0.43722766637802124,0.5734158754348755,28
0.43722766637802124,0.5734158754348755,29
0.5297696590423584,0.997285008430481,30
0.5299581289291382,0.9969678521156311,31
0.5297053456306458,0.9969283938407898,32
0.5297399759292603,0.9966377019882202,33
0.5301787853240967,0.9970522522926331,34
0.5294374227523804,0.9968408346176147,35
0.530010998249054,0.9968669414520264,36
0.5296306610107422,0.9969755411148071,37
0.5297037959098816,0.9963808059692383,38
0.5302737951278687,0.9974116086959839,39
0.6073415279388428,0.7937718629837036,40
0.6073415279388428,0.7937718629837036,41
0.6073793768882751,0.793793797492981,42
0.6073793768882751,0.793793797492981,43
0.5339042544364929,0.9997177124023438,44
0.5340753197669983,0.9998130798339844,45
0.5339042544364929,0.9997177124023438,46
0.5340753793716431,0.99981290102005,47
0.22601857781410217,0.20431342720985413,48
0.22627130150794983,0.20442542433738708,49
0.22610139846801758,0.2043628990650177,50
0.2263146936893463,0.2044406533241272,51
0.22621604800224304,0.2044030725955963,52
0.22620481252670288,0.2044047713279724,53
0.2265527844429016,0.20455223321914673,54
0.2261579930782318,0.2044195830821991,55
0.22674351930618286,0.20462524890899658,56
0.2262607216835022,0.20443451404571533,57
0.6157315969467163,0.7408384680747986,58
0.6157315969467163,0.7408384680747986,59
0.20463058352470398,0.5798312425613403,60
0.20420682430267334,0.5799298882484436,61
0.20437273383140564,0.5801070928573608,62
0.20406049489974976,0.5802084803581238,63
0.2039545476436615,0.5797751545906067,64
0.20518693327903748,0.5792326927185059,65
0.20420503616333008,0.5792562365531921,66
0.2049890160560608,0.5792525410652161,67
0.2042088806629181,0.5792421698570251,68
